State,year,Kharif,Rabi,Zaid,Avg_Annual_Rainfall
COASTAL KARNATAKA,1991,3417.5,158.2,1083.8,1553.166667
COASTAL KARNATAKA,1992,3412.6,375.4,967.4,1585.133333
COASTAL KARNATAKA,1993,2944.8,439.9,687.9,1357.533333
COASTAL KARNATAKA,1994,4144.4,368.7,1344.3,1952.466667
COASTAL KARNATAKA,1995,2945,253.2,695.4,1297.866667
COASTAL KARNATAKA,1996,2816.8,325.2,833.9,1325.3
COASTAL KARNATAKA,1997,3575.8,318.2,878.1,1590.7
COASTAL KARNATAKA,1998,3265.1,362.9,1046.4,1558.133333
COASTAL KARNATAKA,1999,3084.9,351.9,1197.1,1544.633333
COASTAL KARNATAKA,2000,2903.3,205.1,1209.8,1439.4
COASTAL KARNATAKA,2001,2663.1,219.9,1158.7,1347.233333
COASTAL KARNATAKA,2002,2205,392.8,959.8,1185.866667
COASTAL KARNATAKA,2003,2817.9,198.2,1029.7,1348.6
COASTAL KARNATAKA,2004,2552.8,156.9,1166.1,1291.933333
COASTAL KARNATAKA,2005,3147.2,206.2,939.1,1430.833333
COASTAL KARNATAKA,2006,3160.6,310.4,1166.4,1545.8
COASTAL KARNATAKA,2007,3567.2,191.1,1053.9,1604.066667
COASTAL KARNATAKA,2008,2808.1,139.2,1109.7,1352.333333
COASTAL KARNATAKA,2009,3246,455.6,610.7,1437.433333
COASTAL KARNATAKA,2010,2988.9,552,828.6,1456.5
COASTAL KARNATAKA,2011,3505.4,279.1,1142.5,1642.333333
COASTAL KARNATAKA,2012,2815.1,,755.8,1785.45
COASTAL KARNATAKA,2013,3727.6,353.9,1300.9,1794.133333
COASTAL KARNATAKA,2014,3162.6,297.5,731.3,1397.133333
COASTAL KARNATAKA,2015,2501.8,349.5,990.1,1280.466667
NORTH INTERIOR KARNATAKA,1901,516.4,116.8,260.3,297.8333333
NORTH INTERIOR KARNATAKA,1902,419.3,239.6,168.4,275.7666667
NORTH INTERIOR KARNATAKA,1903,647.9,220.3,163.1,343.7666667
NORTH INTERIOR KARNATAKA,1904,425.8,87,186.4,233.0666667
NORTH INTERIOR KARNATAKA,1905,341.1,95.4,169.4,201.9666667
NORTH INTERIOR KARNATAKA,1906,560.4,190.7,174.7,308.6
NORTH INTERIOR KARNATAKA,1907,596.7,35.4,205.2,279.1
NORTH INTERIOR KARNATAKA,1908,536.4,19.6,101.7,219.2333333
NORTH INTERIOR KARNATAKA,1909,532.5,66.1,187.4,262
NORTH INTERIOR KARNATAKA,1910,587.9,136.4,113.4,279.2333333
NORTH INTERIOR KARNATAKA,1911,378.1,80.6,139,199.2333333
NORTH INTERIOR KARNATAKA,1912,532.3,145.6,124.5,267.4666667
NORTH INTERIOR KARNATAKA,1913,389.2,90.1,197,225.4333333
NORTH INTERIOR KARNATAKA,1914,684.5,86.1,128.6,299.7333333
NORTH INTERIOR KARNATAKA,1915,488.8,166.3,205.5,286.8666667
NORTH INTERIOR KARNATAKA,1916,604.6,400.3,180.4,395.1
NORTH INTERIOR KARNATAKA,1917,551.6,217.7,171.6,313.6333333
NORTH INTERIOR KARNATAKA,1918,292.3,93.7,185.3,190.4333333
NORTH INTERIOR KARNATAKA,1919,466.3,182.7,202.3,283.7666667
NORTH INTERIOR KARNATAKA,1920,353.9,59,132.7,181.8666667
NORTH INTERIOR KARNATAKA,1921,312.7,229.9,103.7,215.4333333
NORTH INTERIOR KARNATAKA,1922,255.1,183,141.5,193.2
NORTH INTERIOR KARNATAKA,1923,495.1,25.2,120.7,213.6666667
NORTH INTERIOR KARNATAKA,1924,461.7,59.5,138.3,219.8333333
NORTH INTERIOR KARNATAKA,1925,373.9,148.1,194.7,238.9
NORTH INTERIOR KARNATAKA,1926,488.6,48.7,109.3,215.5333333
NORTH INTERIOR KARNATAKA,1927,523.9,108.7,172.1,268.2333333
NORTH INTERIOR KARNATAKA,1928,567.8,148.8,205.5,307.3666667
NORTH INTERIOR KARNATAKA,1929,373.2,135.4,195.1,234.5666667
NORTH INTERIOR KARNATAKA,1930,405.6,158.2,163,242.2666667
NORTH INTERIOR KARNATAKA,1931,514.2,136.8,182.3,277.7666667
NORTH INTERIOR KARNATAKA,1932,489.5,247.3,121.8,286.2
NORTH INTERIOR KARNATAKA,1933,553.2,246.4,261,353.5333333
NORTH INTERIOR KARNATAKA,1934,449.5,101.9,110.5,220.6333333
NORTH INTERIOR KARNATAKA,1935,512.4,159.2,164.1,278.5666667
NORTH INTERIOR KARNATAKA,1936,360.1,135,171.1,222.0666667
NORTH INTERIOR KARNATAKA,1937,325.4,134.5,146.9,202.2666667
NORTH INTERIOR KARNATAKA,1938,652.4,58.1,223.6,311.3666667
NORTH INTERIOR KARNATAKA,1939,474.7,149.7,117.4,247.2666667
NORTH INTERIOR KARNATAKA,1940,491,150.2,218.3,286.5
NORTH INTERIOR KARNATAKA,1941,415.8,76.5,108,200.1
NORTH INTERIOR KARNATAKA,1942,451.4,67.9,204.8,241.3666667
NORTH INTERIOR KARNATAKA,1943,517.2,209.5,268,331.5666667
NORTH INTERIOR KARNATAKA,1944,435.7,199,180,271.5666667
NORTH INTERIOR KARNATAKA,1945,450.1,61.4,102.2,204.5666667
NORTH INTERIOR KARNATAKA,1946,515.7,188.3,211.5,305.1666667
NORTH INTERIOR KARNATAKA,1947,656.7,75.5,156.9,296.3666667
NORTH INTERIOR KARNATAKA,1948,486,206.2,158.7,283.6333333
NORTH INTERIOR KARNATAKA,1949,562.6,106.3,177,281.9666667
NORTH INTERIOR KARNATAKA,1950,518.8,123.7,158.9,267.1333333
NORTH INTERIOR KARNATAKA,1951,510.4,112.4,203.2,275.3333333
NORTH INTERIOR KARNATAKA,1952,334.8,163.3,183.3,227.1333333
NORTH INTERIOR KARNATAKA,1953,598,248.4,172.6,339.6666667
NORTH INTERIOR KARNATAKA,1954,527.4,74.3,161.6,254.4333333
NORTH INTERIOR KARNATAKA,1955,690,144,261.8,365.2666667
NORTH INTERIOR KARNATAKA,1956,673.7,269.9,192.1,378.5666667
NORTH INTERIOR KARNATAKA,1957,538.6,198.2,216.4,317.7333333
NORTH INTERIOR KARNATAKA,1958,480.9,117.5,208.8,269.0666667
NORTH INTERIOR KARNATAKA,1959,557.7,70.2,233.8,287.2333333
NORTH INTERIOR KARNATAKA,1960,526.5,53.4,198.4,259.4333333
NORTH INTERIOR KARNATAKA,1961,456.9,151.2,240.5,282.8666667
NORTH INTERIOR KARNATAKA,1962,532.6,192.2,196.4,307.0666667
NORTH INTERIOR KARNATAKA,1963,445.4,190.6,260.3,298.7666667
NORTH INTERIOR KARNATAKA,1964,727.6,136.4,133.4,332.4666667
NORTH INTERIOR KARNATAKA,1965,566.4,34.8,142.1,247.7666667
NORTH INTERIOR KARNATAKA,1966,455.8,168.9,167.8,264.1666667
NORTH INTERIOR KARNATAKA,1967,475.6,91.3,152.9,239.9333333
NORTH INTERIOR KARNATAKA,1968,504.8,146.4,168.5,273.2333333
NORTH INTERIOR KARNATAKA,1969,521.2,148.4,148.9,272.8333333
NORTH INTERIOR KARNATAKA,1970,585.3,96.3,189.8,290.4666667
NORTH INTERIOR KARNATAKA,1971,385.9,132.7,195.7,238.1
NORTH INTERIOR KARNATAKA,1972,347.3,85.4,146.2,192.9666667
NORTH INTERIOR KARNATAKA,1973,492.1,218.7,176.2,295.6666667
NORTH INTERIOR KARNATAKA,1974,527,177.5,206.1,303.5333333
NORTH INTERIOR KARNATAKA,1975,667.2,354.1,176.7,399.3333333
NORTH INTERIOR KARNATAKA,1976,436.1,73.6,134.2,214.6333333
NORTH INTERIOR KARNATAKA,1977,521.2,208.3,290.7,340.0666667
NORTH INTERIOR KARNATAKA,1978,633,158.9,214.9,335.6
NORTH INTERIOR KARNATAKA,1979,727.3,165.4,212.2,368.3
NORTH INTERIOR KARNATAKA,1980,572.5,46,222.3,280.2666667
NORTH INTERIOR KARNATAKA,1981,724.6,90.7,222.8,346.0333333
NORTH INTERIOR KARNATAKA,1982,479.3,127.7,161.6,256.2
NORTH INTERIOR KARNATAKA,1983,669.7,83.5,192.2,315.1333333
NORTH INTERIOR KARNATAKA,1984,470.7,118.9,92.6,227.4
NORTH INTERIOR KARNATAKA,1985,339.8,99.7,148.4,195.9666667
NORTH INTERIOR KARNATAKA,1986,444.1,113.6,187.7,248.4666667
NORTH INTERIOR KARNATAKA,1987,483.1,216.9,171.5,290.5
NORTH INTERIOR KARNATAKA,1988,681.4,39.8,151.5,290.9
NORTH INTERIOR KARNATAKA,1989,569,46.3,162.8,259.3666667
NORTH INTERIOR KARNATAKA,1990,460.1,123.8,264.8,282.9
NORTH INTERIOR KARNATAKA,1991,552.9,58.7,344.1,318.5666667
NORTH INTERIOR KARNATAKA,1992,414.1,193.3,168.9,258.7666667
NORTH INTERIOR KARNATAKA,1993,427.1,249.2,124.8,267.0333333
NORTH INTERIOR KARNATAKA,1994,381.7,209,154.1,248.2666667
NORTH INTERIOR KARNATAKA,1995,416.5,195.5,125.8,245.9333333
NORTH INTERIOR KARNATAKA,1996,601.4,164.3,184.6,316.7666667
NORTH INTERIOR KARNATAKA,1997,852.7,188,267.9,436.2
NORTH INTERIOR KARNATAKA,1998,626.7,186.6,147,320.1
NORTH INTERIOR KARNATAKA,1999,410.7,156.6,186.7,251.3333333
NORTH INTERIOR KARNATAKA,2000,533.6,121.3,164.9,273.2666667
NORTH INTERIOR KARNATAKA,2001,418.9,143.5,96.4,219.6
NORTH INTERIOR KARNATAKA,2002,333.4,141.6,163.8,212.9333333
NORTH INTERIOR KARNATAKA,2003,329.7,100.2,110.5,180.1333333
NORTH INTERIOR KARNATAKA,2004,445.2,71.4,231.4,249.3333333
NORTH INTERIOR KARNATAKA,2005,601,114,191.3,302.1
NORTH INTERIOR KARNATAKA,2006,470,72.6,238.1,260.2333333
NORTH INTERIOR KARNATAKA,2007,681.5,81.7,289.2,350.8
NORTH INTERIOR KARNATAKA,2008,452.3,98.8,232.9,261.3333333
NORTH INTERIOR KARNATAKA,2009,597.9,225.2,202.4,341.8333333
NORTH INTERIOR KARNATAKA,2010,630.4,167.3,165.7,321.1333333
NORTH INTERIOR KARNATAKA,2011,473.1,86.9,196.5,252.1666667
NORTH INTERIOR KARNATAKA,2012,359.3,169.2,115.3,214.6
NORTH INTERIOR KARNATAKA,2013,534.9,112.5,175.1,274.1666667
NORTH INTERIOR KARNATAKA,2014,482.5,125.6,199.1,269.0666667
NORTH INTERIOR KARNATAKA,2015,357.2,71,213.2,213.8
SOUTH INTERIOR KARNATAKA,1901,566,291.7,251.4,369.7
SOUTH INTERIOR KARNATAKA,1902,522.3,350.9,238.7,370.6333333
SOUTH INTERIOR KARNATAKA,1903,766.9,365.2,267.4,466.5
SOUTH INTERIOR KARNATAKA,1904,527.8,124.7,361.2,337.9
SOUTH INTERIOR KARNATAKA,1905,427.9,175,252.4,285.1
SOUTH INTERIOR KARNATAKA,1906,693.5,258,169.5,373.6666667
SOUTH INTERIOR KARNATAKA,1907,734.9,120.8,280.3,378.6666667
SOUTH INTERIOR KARNATAKA,1908,561.9,82,238.4,294.1
SOUTH INTERIOR KARNATAKA,1909,684,188.1,354.3,408.8
SOUTH INTERIOR KARNATAKA,1910,735.1,297.8,249.3,427.4
SOUTH INTERIOR KARNATAKA,1911,547.8,201.4,332,360.4
SOUTH INTERIOR KARNATAKA,1912,782.4,253.1,247.6,427.7
SOUTH INTERIOR KARNATAKA,1913,621.4,138.2,241.3,333.6333333
SOUTH INTERIOR KARNATAKA,1914,640.4,205.9,149.9,332.0666667
SOUTH INTERIOR KARNATAKA,1915,667.8,222,364.9,418.2333333
SOUTH INTERIOR KARNATAKA,1916,722.8,337.5,354.4,471.5666667
SOUTH INTERIOR KARNATAKA,1917,715,293.2,249.9,419.3666667
SOUTH INTERIOR KARNATAKA,1918,318.1,250.2,234.2,267.5
SOUTH INTERIOR KARNATAKA,1919,653,223.7,287.3,388
SOUTH INTERIOR KARNATAKA,1920,586.6,139.1,228.3,318
SOUTH INTERIOR KARNATAKA,1921,579.7,271.7,249.6,367
SOUTH INTERIOR KARNATAKA,1922,453.5,300.3,242.8,332.2
SOUTH INTERIOR KARNATAKA,1923,800.4,57.2,217.1,358.2333333
SOUTH INTERIOR KARNATAKA,1924,868.3,118.2,266.2,417.5666667
SOUTH INTERIOR KARNATAKA,1925,612.4,182,331.1,375.1666667
SOUTH INTERIOR KARNATAKA,1926,666.4,121.9,198.3,328.8666667
SOUTH INTERIOR KARNATAKA,1927,668.7,96,213.2,325.9666667
SOUTH INTERIOR KARNATAKA,1928,500.8,316.2,245.6,354.2
SOUTH INTERIOR KARNATAKA,1929,603.1,200.9,380.6,394.8666667
SOUTH INTERIOR KARNATAKA,1930,480.1,318.7,321.4,373.4
SOUTH INTERIOR KARNATAKA,1931,695.7,186.5,247.2,376.4666667
SOUTH INTERIOR KARNATAKA,1932,716.6,361.4,264.4,447.4666667
SOUTH INTERIOR KARNATAKA,1933,793.4,305.4,370.2,489.6666667
SOUTH INTERIOR KARNATAKA,1934,473.3,218.4,244,311.9
SOUTH INTERIOR KARNATAKA,1935,635.2,213,228.2,358.8
SOUTH INTERIOR KARNATAKA,1936,629.2,176.8,337.7,381.2333333
SOUTH INTERIOR KARNATAKA,1937,532,192.1,286.6,336.9
SOUTH INTERIOR KARNATAKA,1938,714.6,53,248.3,338.6333333
SOUTH INTERIOR KARNATAKA,1939,589.6,301.6,225.3,372.1666667
SOUTH INTERIOR KARNATAKA,1940,650.4,330.6,376.7,452.5666667
SOUTH INTERIOR KARNATAKA,1941,626.2,191.5,274.8,364.1666667
SOUTH INTERIOR KARNATAKA,1942,634.8,161.6,300.5,365.6333333
SOUTH INTERIOR KARNATAKA,1943,536,359.2,330.4,408.5333333
SOUTH INTERIOR KARNATAKA,1944,584.3,284.1,257.3,375.2333333
SOUTH INTERIOR KARNATAKA,1945,523.3,120.6,228.3,290.7333333
SOUTH INTERIOR KARNATAKA,1946,772.2,308.6,311,463.9333333
SOUTH INTERIOR KARNATAKA,1947,698.3,174.5,169.1,347.3
SOUTH INTERIOR KARNATAKA,1948,641,205.3,363.4,403.2333333
SOUTH INTERIOR KARNATAKA,1949,534.9,202.1,221.8,319.6
SOUTH INTERIOR KARNATAKA,1950,663.3,224.6,159.9,349.2666667
SOUTH INTERIOR KARNATAKA,1951,584.7,131.5,320.8,345.6666667
SOUTH INTERIOR KARNATAKA,1952,505.8,248.5,224.3,326.2
SOUTH INTERIOR KARNATAKA,1953,836.8,313,269.8,473.2
SOUTH INTERIOR KARNATAKA,1954,670.3,186.2,313.8,390.1
SOUTH INTERIOR KARNATAKA,1955,577.5,197.1,363.3,379.3
SOUTH INTERIOR KARNATAKA,1956,718.1,392.1,343.1,484.4333333
SOUTH INTERIOR KARNATAKA,1957,611.6,256.1,371.8,413.1666667
SOUTH INTERIOR KARNATAKA,1958,828.2,173.5,371.4,457.7
SOUTH INTERIOR KARNATAKA,1959,1071.8,93.8,371.1,512.2333333
SOUTH INTERIOR KARNATAKA,1960,661.2,178.5,270,369.9
SOUTH INTERIOR KARNATAKA,1961,996.2,186.6,422.9,535.2333333
SOUTH INTERIOR KARNATAKA,1962,794.2,307.6,271.5,457.7666667
SOUTH INTERIOR KARNATAKA,1963,631.1,219,251.2,367.1
SOUTH INTERIOR KARNATAKA,1964,890.3,203.8,197.4,430.5
SOUTH INTERIOR KARNATAKA,1965,597.5,66.3,201.1,288.3
SOUTH INTERIOR KARNATAKA,1966,617.8,275,200.4,364.4
SOUTH INTERIOR KARNATAKA,1967,701.8,130.3,244.6,358.9
SOUTH INTERIOR KARNATAKA,1968,739.2,134,248.4,373.8666667
SOUTH INTERIOR KARNATAKA,1969,710.6,253.9,242.8,402.4333333
SOUTH INTERIOR KARNATAKA,1970,645,245.4,282.9,391.1
SOUTH INTERIOR KARNATAKA,1971,721.7,157.3,345.6,408.2
SOUTH INTERIOR KARNATAKA,1972,642,204.6,371.1,405.9
SOUTH INTERIOR KARNATAKA,1973,786.5,175.7,339.3,433.8333333
SOUTH INTERIOR KARNATAKA,1974,754.5,145,223,374.1666667
SOUTH INTERIOR KARNATAKA,1975,962.2,242.6,354.2,519.6666667
SOUTH INTERIOR KARNATAKA,1976,503.1,162.7,159.3,275.0333333
SOUTH INTERIOR KARNATAKA,1977,697.1,308.7,370.3,458.7
SOUTH INTERIOR KARNATAKA,1978,857.9,226.5,335.4,473.2666667
SOUTH INTERIOR KARNATAKA,1979,809.6,226.7,277.2,437.8333333
SOUTH INTERIOR KARNATAKA,1980,857.1,182.7,413.2,484.3333333
SOUTH INTERIOR KARNATAKA,1981,880.2,164.4,276.3,440.3
SOUTH INTERIOR KARNATAKA,1982,735.8,148.2,270.6,384.8666667
SOUTH INTERIOR KARNATAKA,1983,870.3,157.8,298.3,442.1333333
SOUTH INTERIOR KARNATAKA,1984,742.4,162.4,355.3,420.0333333
SOUTH INTERIOR KARNATAKA,1985,644,106.7,301.9,350.8666667
SOUTH INTERIOR KARNATAKA,1986,743.4,204.9,291.8,413.3666667
SOUTH INTERIOR KARNATAKA,1987,542.3,314.5,213.6,356.8
SOUTH INTERIOR KARNATAKA,1988,794.6,59.5,236.2,363.4333333
SOUTH INTERIOR KARNATAKA,1989,715.7,108,234.8,352.8333333
SOUTH INTERIOR KARNATAKA,1990,531.3,181.9,265.4,326.2
SOUTH INTERIOR KARNATAKA,1991,792.2,253.7,424.2,490.0333333
SOUTH INTERIOR KARNATAKA,1992,832.9,260.6,376.9,490.1333333
SOUTH INTERIOR KARNATAKA,1993,648.9,293.7,244.5,395.7
SOUTH INTERIOR KARNATAKA,1994,750.4,278,314.3,447.5666667
SOUTH INTERIOR KARNATAKA,1995,643.4,133.3,186.1,320.9333333
SOUTH INTERIOR KARNATAKA,1996,767.5,172.5,308.4,416.1333333
SOUTH INTERIOR KARNATAKA,1997,785.8,296.7,276.4,452.9666667
SOUTH INTERIOR KARNATAKA,1998,815.4,215.8,237.8,423
SOUTH INTERIOR KARNATAKA,1999,665.9,308.9,304.4,426.4
SOUTH INTERIOR KARNATAKA,2000,852.1,249.2,273.4,458.2333333
SOUTH INTERIOR KARNATAKA,2001,637.2,166.4,249.9,351.1666667
SOUTH INTERIOR KARNATAKA,2002,454.5,201.2,231.9,295.8666667
SOUTH INTERIOR KARNATAKA,2003,484.9,211.7,184.3,293.6333333
SOUTH INTERIOR KARNATAKA,2004,716.8,157.9,455.3,443.3333333
SOUTH INTERIOR KARNATAKA,2005,851,314.6,292.5,486.0333333
SOUTH INTERIOR KARNATAKA,2006,695.3,148,370.9,404.7333333
SOUTH INTERIOR KARNATAKA,2007,927.9,185.7,334.2,482.6
SOUTH INTERIOR KARNATAKA,2008,764.4,176.1,349.9,430.1333333
SOUTH INTERIOR KARNATAKA,2009,827.5,177,255.5,420
SOUTH INTERIOR KARNATAKA,2010,743.1,325,300.7,456.2666667
SOUTH INTERIOR KARNATAKA,2011,690.2,221,353.2,421.4666667
SOUTH INTERIOR KARNATAKA,2012,563.5,161.7,234.4,319.8666667
SOUTH INTERIOR KARNATAKA,2013,827.1,141.6,318.2,428.9666667
SOUTH INTERIOR KARNATAKA,2014,794.5,194.6,301.8,430.3
SOUTH INTERIOR KARNATAKA,2015,631.8,250.5,448.9,443.7333333
KERALA,1901,2122.8,739.5,1210.8,1357.7
KERALA,1902,2403.4,647.5,666.6,1239.166667
KERALA,1903,2343,591.8,894.9,1276.566667
KERALA,1904,2398.2,392,1437.6,1409.266667
KERALA,1905,1881.5,481.5,1228.7,1197.233333
KERALA,1906,1943.1,534.9,644.9,1040.966667
KERALA,1907,2737.8,605.4,1098.9,1480.7
KERALA,1908,2023.6,341,876.3,1080.3
KERALA,1909,1940.4,481.4,1333,1251.6
KERALA,1910,1886.5,665.4,976.7,1176.2
KERALA,1911,1934,543,1239.7,1238.9
KERALA,1912,2453.1,647.1,1299.3,1466.5
KERALA,1913,1729,586.6,836.9,1050.833333
KERALA,1914,2066.1,618.1,780.3,1154.833333
KERALA,1915,2167,554.4,999.2,1240.2
KERALA,1916,2170.2,471.7,1223.6,1288.5
KERALA,1917,1851.7,612.6,944.1,1136.133333
KERALA,1918,1104.3,630.5,1231.3,988.7
KERALA,1919,2025,631.5,983.6,1213.366667
KERALA,1920,2318.2,701.2,1248,1422.466667
KERALA,1921,1927.5,502.1,779.4,1069.666667
KERALA,1922,2231.2,637,1062.5,1310.233333
KERALA,1923,2928.4,353.9,924.8,1402.366667
KERALA,1924,3451.3,412.1,1374.7,1746.033333
KERALA,1925,1995.2,638.4,1117.3,1250.3
KERALA,1926,2307.8,356.1,865.4,1176.433333
KERALA,1927,2258.9,334.3,1121.6,1238.266667
KERALA,1928,1640.4,608,845,1031.133333
KERALA,1929,2353.5,590.6,1364.2,1436.1
KERALA,1930,1719.7,751.8,1179.6,1217.033333
KERALA,1931,2558,423.7,819.5,1267.066667
KERALA,1932,1797.8,817.1,1129.1,1248
KERALA,1933,2581.9,575.8,1774.5,1644.066667
KERALA,1934,1653.5,510.4,1099.7,1087.866667
KERALA,1935,1682.9,619.9,626.7,976.5
KERALA,1936,1947.5,479.2,1237.4,1221.366667
KERALA,1937,1877.1,569.7,856.9,1101.233333
KERALA,1938,1841.3,395.5,1078.9,1105.233333
KERALA,1939,1969.4,665.3,928.6,1187.766667
KERALA,1940,2162.7,607.4,954,1241.366667
KERALA,1941,2031.8,547.2,1329.6,1302.866667
KERALA,1942,2071.4,584,1209,1288.133333
KERALA,1943,2067,773,1418.8,1419.6
KERALA,1944,1498.7,655.3,834.9,996.3
KERALA,1945,1716.5,545.7,720,994.0666667
KERALA,1946,2485.7,748.6,1250.2,1494.833333
KERALA,1947,2359.5,312.7,882,1184.733333
KERALA,1948,2183.7,470,1295.7,1316.466667
KERALA,1949,2094.7,305.2,1078.9,1159.6
KERALA,1950,2342.9,462.2,979.8,1261.633333
KERALA,1951,1823,516.6,1140.1,1159.9
KERALA,1952,1477.7,509.5,924.3,970.5
KERALA,1953,1825.1,513.5,546.8,961.8
KERALA,1954,2107.4,423.5,1205.3,1245.4
KERALA,1955,1849.7,586.6,1480.7,1305.666667
KERALA,1956,1720.1,560.2,1273.4,1184.566667
KERALA,1957,2107.4,518.7,1349.2,1325.1
KERALA,1958,1948.7,428.5,1259.2,1212.133333
KERALA,1959,2831.2,410.6,1377,1539.6
KERALA,1960,1939.2,655.3,1271.3,1288.6
KERALA,1961,3229.3,422.6,1611.2,1754.366667
KERALA,1962,2101.6,667.1,852,1206.9
KERALA,1963,1848.5,479.4,716.5,1014.8
KERALA,1964,2079.8,544,624.6,1082.8
KERALA,1965,1508.9,480.9,950.3,980.0333333
KERALA,1966,1593.3,698.1,826.5,1039.3
KERALA,1967,1937.3,292.2,881.3,1036.933333
KERALA,1968,2711.4,368.8,1008.9,1363.033333
KERALA,1969,1870.6,430.4,914.5,1071.833333
KERALA,1970,1860.7,395.1,983,1079.6
KERALA,1971,2254.6,371.6,1340.2,1322.133333
KERALA,1972,1596.8,616.6,927.8,1047.066667
KERALA,1973,1749.2,399.5,880.8,1009.833333
KERALA,1974,2188.2,213.6,632.5,1011.433333
KERALA,1975,2529.3,619.7,1213.7,1454.233333
KERALA,1976,1297.1,540.4,428.1,755.2
KERALA,1977,1788.5,822.2,1036.5,1215.733333
KERALA,1978,2081.1,593.6,1260.2,1311.633333
KERALA,1979,1840.5,481.2,764.2,1028.633333
KERALA,1980,2077.5,485,986.8,1183.1
KERALA,1981,2274.4,460.7,1183.2,1306.1
KERALA,1982,1689.2,303.5,842.8,945.1666667
KERALA,1983,1906.9,323.5,412.7,881.0333333
KERALA,1984,1951.6,468.5,1184.6,1201.566667
KERALA,1985,1650.4,390.1,1178.7,1073.066667
KERALA,1986,1498.4,393.9,798.8,897.0333333
KERALA,1987,1347.2,620.6,742.3,903.3666667
KERALA,1988,1845.7,184.9,884.2,971.6
KERALA,1989,1664.7,416.8,998.6,1026.7
KERALA,1990,1638,506.9,1076.9,1073.933333
KERALA,1991,2515.6,425.3,1339.7,1426.866667
KERALA,1992,2392.5,585.5,1080.9,1352.966667
KERALA,1993,1823.1,649.1,902.7,1124.966667
KERALA,1994,2493,603.9,1158.9,1418.6
KERALA,1995,1933.2,397.7,1021.2,1117.366667
KERALA,1996,1938.5,458.4,785.4,1060.766667
KERALA,1997,2342.9,679.4,774.4,1265.566667
KERALA,1998,2263.4,667.3,953.3,1294.666667
KERALA,1999,1661.9,666.4,1193.5,1173.933333
KERALA,2000,1739.4,431,876.1,1015.5
KERALA,2001,1892,555.4,1199,1215.466667
KERALA,2002,1359,664.6,986.8,1003.466667
KERALA,2003,1542.6,544.7,874.2,987.1666667
KERALA,2004,1669.5,454.5,1435.4,1186.466667
KERALA,2005,2157.6,507.5,985.2,1216.766667
KERALA,2006,2193.8,549.6,1159.6,1301
KERALA,2007,2688.5,462.6,1044.3,1398.466667
KERALA,2008,1670.9,446.8,876.6,998.1
KERALA,2009,1958.9,528.6,761.3,1082.933333
KERALA,2010,1928,842.9,1028.4,1266.433333
KERALA,2011,2209.1,512.5,1102,1274.533333
KERALA,2012,1535.6,328.1,717.7,860.4666667
KERALA,2013,2561.2,475.7,1261.2,1432.7
KERALA,2014,2164.8,517,818.9,1166.9
KERALA,2015,1514.7,620,1029.5,1054.733333
LAKSHADWEEP,1901,505.7,537.6,874.9,639.4
LAKSHADWEEP,1902,1171.8,734.9,626.3,844.3333333
LAKSHADWEEP,1903,968.3,,386,677.15
LAKSHADWEEP,1904,776.1,230.8,431.3,479.4
LAKSHADWEEP,1905,954.4,453.8,567.4,658.5333333
LAKSHADWEEP,1906,1100,440.4,736.2,758.8666667
LAKSHADWEEP,1907,632,626.3,441.6,566.6333333
LAKSHADWEEP,1908,1167.5,473.1,790.2,810.2666667
LAKSHADWEEP,1909,800.3,488.2,379,555.8333333
LAKSHADWEEP,1910,1089.8,491.2,608.6,729.8666667
LAKSHADWEEP,1911,799,784.5,529.5,704.3333333
LAKSHADWEEP,1912,810.6,552.5,709.6,690.9
LAKSHADWEEP,1913,741.4,429.4,599.5,590.1
LAKSHADWEEP,1914,971.5,878.3,561.3,803.7
LAKSHADWEEP,1915,943.1,385.7,400.1,576.3
LAKSHADWEEP,1916,1080.7,126.6,518.8,575.3666667
LAKSHADWEEP,1917,,,,
LAKSHADWEEP,1919,1092,519.7,666.9,759.5333333
LAKSHADWEEP,1920,1028.7,,818.1,923.4
LAKSHADWEEP,1921,,411.2,581.7,496.45
LAKSHADWEEP,1922,1106.5,495.1,559.8,720.4666667
LAKSHADWEEP,1923,1075.6,458.1,411.3,648.3333333
LAKSHADWEEP,1924,1539.7,145.1,854.5,846.4333333
LAKSHADWEEP,1925,878.6,506,619.8,668.1333333
LAKSHADWEEP,1926,911.3,495.3,821.6,742.7333333
LAKSHADWEEP,1927,,,491.3,491.3
LAKSHADWEEP,1928,704.4,488.8,,596.6
LAKSHADWEEP,1929,932.5,,647.8,790.15
LAKSHADWEEP,1930,772.4,361.2,402.3,511.9666667
LAKSHADWEEP,1931,1067.4,,485.1,776.25
LAKSHADWEEP,1932,1024.6,491.3,617.2,711.0333333
LAKSHADWEEP,1933,1291.1,301.2,922.1,838.1333333
LAKSHADWEEP,1934,649.9,364.7,378.4,464.3333333
LAKSHADWEEP,1935,1074.8,397.5,408.7,627
LAKSHADWEEP,1936,1021.5,307.9,878.9,736.1
LAKSHADWEEP,1937,944.1,402.5,468.8,605.1333333
LAKSHADWEEP,1938,894.3,457.5,341.2,564.3333333
LAKSHADWEEP,1939,927.8,256.7,435.5,540
LAKSHADWEEP,1940,838.1,488,373.1,566.4
LAKSHADWEEP,1941,676.2,255.9,444.6,458.9
LAKSHADWEEP,1942,1183.7,364.2,778,775.3
